tweet_id,name,text,created_at,favourite_count,hashtags
1453719479960096769,CNN,The great-grandson of the legendary Sitting Bull has been confirmed as his closest living relative using an innovative new DNA technique applied to hair taken from the Native American leader's scalp lock. https://t.co/mArsWIOnEl,2021-10-28 13:45:07+00:00,908,[]
1453719478529937409,CNN,"A prominent venture capitalist is under fire for calling new dads ""losers"" if they take months of paternity leave. https://t.co/5boJYyMFos",2021-10-28 13:45:07+00:00,705,[]
1453719461807132674,CNN,Christmas is going to be great for stores -- if their names are Walmart or Target. https://t.co/65eilWTrbh,2021-10-28 13:45:03+00:00,181,[]
1453715716662829057,CNN,"Nearly 1,000 of Florida's beloved manatees have died this year as toxic algae blooms choke off their food source. https://t.co/JX4XhlSUTV",2021-10-28 13:30:10+00:00,237,[]
1453711945928953865,CNN,"Taiwan's President Tsai Ing-wen tells CNN the threat from China is increasing ""every day,"" and confirms US troops are training military on the island https://t.co/s3Z0h2tYd7",2021-10-28 13:15:11+00:00,309,[]
1453708235882569730,CNN,Public health groups worry threats to local officials could escalate as US plans vaccine rollout for kids https://t.co/orfAaqGxPW,2021-10-28 13:00:26+00:00,118,[]
1453705723569922051,CNN,"RT @NewDay: Just In: The US economy grew at an annualized rate of only 2% in the third quarter, far lower than the 2.7% economists had pred…",2021-10-28 12:50:27+00:00,0,[]
1453704365353668609,CNN,Virginia is primed to elect a woman of color as its next lieutenant governor at a time when the commonwealth is facing a series of challenges that directly affect its Black and brown communities. https://t.co/LNoN4qTndM,2021-10-28 12:45:03+00:00,441,[]
1453700856159801344,CNN,Google says it is rolling out a tool that lets parents and kids under the age of 18 request photos be removed from its images tab or no longer appear as thumbnails in a search inquiry. https://t.co/tX3Mm6Ncud,2021-10-28 12:31:07+00:00,246,[]
1453696826864021505,CNN,"When Sallie Kuria moved from Kenya to Germany in 2010, she met Klaus Müller, who worked in an airplane hangar. The day Klaus took Sallie flying marked the beginning of their love story. https://t.co/ZMpbSrnAZQ",2021-10-28 12:15:06+00:00,178,[]
1453693069702967299,CNN,Brooklyn's first supertall skyscraper officially reaches its full height. https://t.co/e8pXhzD9z0,2021-10-28 12:00:10+00:00,160,[]
1453689283219492869,CNN,"What do you know about American militias? Join @LisaLing to learn why private militias have come so far from the original constitutional militia. Watch an all-new episode of #ThisIsLife, Sunday at 10 p.m. ET/PT https://t.co/1E1mEKhe1J",2021-10-28 11:45:08+00:00,152,"[{'text': 'ThisIsLife', 'indices': [174, 185]}]"
1453685523734835203,CNN,Americans are already dealing with sticker shock at the grocery store and when filling up at the pump. Next up -- home heating bills. https://t.co/Wr4QVt4a6h,2021-10-28 11:30:11+00:00,284,[]
1453681746340425732,CNN,Lawmakers and diplomats say the lack of confirmed ambassadors ahead of a key foreign trip will handicap Biden in his ability to perform on the world stage. https://t.co/cNPUJoDqy1,2021-10-28 11:15:11+00:00,188,[]
1453678004299784195,CNN,"Today at 12p ET, @CNNBusiness presents Foreseeable Future: Housing Market Madness. Join @christineromans in conversation w/ @BarbaraCorcoran, @GlennKelman (Redfin CEO), @RyanAWms (Cadre Founder &amp; CEO) &amp; @Ddoctorow (https://t.co/eLP32yA042 CEO). RSVP: https://t.co/voAKrL60pf https://t.co/Yp1JIR900b",2021-10-28 11:00:18+00:00,45,[]
1453674181938356224,CNN,Leona Maguire -- the 26-year-old who shocked the golf world as an unbeaten Solheim Cup rookie -- is being touted as the next big thing. https://t.co/ajjKWkThxA,2021-10-28 10:45:07+00:00,96,[]
1453670656441266178,CNN,"""Boris Johnson thinks he doesn't need business -- it's a huge gamble."" | Analysis by CNN's @lukemcgee https://t.co/4GwErpSBJs",2021-10-28 10:31:07+00:00,128,[]
1453666614222729224,CNN,"Merriam-Webster has added 455 new words to the dictionary, including ""fluffernutter"" and ""dad bod."" https://t.co/edecGfC9ZV",2021-10-28 10:15:03+00:00,233,[]
1453663110322135043,CNN,"Several homes in Lake Charles, Louisiana, were damaged after a tornado swept through the area that is still recovering from recent disasters. https://t.co/38ivII42tN",2021-10-28 10:01:07+00:00,117,[]
1453659070288863236,CNN,"Human activity and climate change-fueled disasters have turned 10 of the planet's internationally recognized forests, also known as World Heritage sites, from carbon absorbers into carbon emitters, researchers have found. https://t.co/FU1Bnxiptg",2021-10-28 09:45:04+00:00,197,[]
1453655329942736896,CNN,"Are you having a ""bones or no bones"" kind of day? Noodle the pug will help you decide. https://t.co/BO2XwsDQBz",2021-10-28 09:30:12+00:00,303,[]
1453651526623301634,CNN,"Nearly 1,000 of Florida's beloved manatees have died this year as toxic algae blooms choke off their food source. https://t.co/ZBl1PwmEQi",2021-10-28 09:15:06+00:00,204,[]
1453647776206688261,CNN,"Three teenagers from Florida will be charged as adults in the death of a fellow high school student who police say was found badly beaten, stabbed, and hidden in some bushes in his apartment complex. https://t.co/Ao615JftBS",2021-10-28 09:00:11+00:00,276,[]
1453647737757388805,CNN,"""It's terrifying being a woman after dark."" 

After incidents of gender-based violence, the onus is often on women to change their behaviors to stay safe. We asked women about their experiences and the responses were eerily similar. @bianca_nobilo reports https://t.co/nIviNHT4t5 https://t.co/PoegOrmnk3",2021-10-28 09:00:02+00:00,245,[]
1453643977232629760,CNN,"JUST IN: French authorities stopped and fined two British vessels fishing in French waters, diverting one to a French port, the French Minister for the Sea Annick Girardin tweeted. https://t.co/XiQ6ZT1Mqz",2021-10-28 08:45:06+00:00,156,[]
1453640188912091139,CNN,Crews are working to restore power to hundreds of thousands of New Englanders after a powerful nor'easter dumped heavy rain and downed power lines. https://t.co/50FjHbGE5P,2021-10-28 08:30:03+00:00,125,[]
1453637583003652100,CNN,The Biden administration's most senior intelligence officials defended their push to boost diversity in the ranks of the intelligence community in a congressional hearing https://t.co/YHsU8ewtBB,2021-10-28 08:19:41+00:00,173,[]
1453634407957516288,CNN,Progressives reeling after moderates inflict savage new blow to spending bill | Analysis by @StCollinson https://t.co/nfxVmuDvQz https://t.co/1VqoDxqeeK,2021-10-28 08:07:04+00:00,232,[]
1453631134072455170,CNN,Costco told employees last week that it would increase its minimum wage from $16 an hour to $17 starting on Monday https://t.co/ex83kAhqJs,2021-10-28 07:54:04+00:00,2536,[]
1453630418096361472,CNN,RT @bianca_nobilo: Following incidents of gender based violence- the conversation needs to change. Here's why: https://t.co/60UzAOYwFN,2021-10-28 07:51:13+00:00,0,[]
1453630141322629125,CNN,"The world's biggest Triceratops fossil ever found, a 66-million-year-old skeleton affectionately dubbed ""Big John,"" has sold for €6.6 million ($7.7 million) — smashing its high auction estimate of €1.5 million ($1.7 million). https://t.co/o53gl1sU3o https://t.co/WmFZGNYvDo",2021-10-28 07:50:07+00:00,237,[]
1453629879304527875,CNN,Google says it is rolling out a tool that lets parents and kids under the age of 18 request photos be removed from its images tab or no longer appear as thumbnails in a search inquiry. https://t.co/ZlOqjQcUkZ,2021-10-28 07:49:05+00:00,138,[]
1453629373597339650,CNN,"Human activity and climate change-fueled disasters have turned 10 of the planet's internationally recognized forests, also known as World Heritage sites, from carbon absorbers into carbon emitters, researchers have found. https://t.co/w5QhYhmjXR",2021-10-28 07:47:04+00:00,114,[]
1453629370539683842,CNN,"Cigarette sales in America last year rose for the first time in two decades, a new report from the Federal Trade Commission says.

It was only a slight 0.4% increase, but it marks a surprise reversal of a long-running downward trend. https://t.co/yHqFU6n0U3",2021-10-28 07:47:03+00:00,102,[]
1453628890358984705,CNN,"The iPod was the hottest gadget of the early aughts. Now, it's mostly a nostalgic novelty device. Here's a look back at the rise of the little device that changed music forever. https://t.co/ayt9o0i4YQ https://t.co/A148nxmdsl",2021-10-28 07:45:09+00:00,165,[]
1453628889654255616,CNN,These electric robots are mapping the bottom of the ocean https://t.co/hyjoQUc5SD https://t.co/jigUJc0Q18,2021-10-28 07:45:09+00:00,156,[]
1453628624633044993,CNN,"A cheap, generically available anti-depressant may reduce the risk of severe Covid-19 disease by close to a third in people at high risk, researchers reported  https://t.co/ZthX2LnLcu",2021-10-28 07:44:05+00:00,341,[]
1453628124479074304,CNN,"Land Rover is unveiling what will be the first new, redesigned Range Rover in a decade. It's due to go into production next year as only the fifth generation of the large off-road luxury SUV since the model line was introduced in 1970. https://t.co/hAQlnITe0d https://t.co/svS96SYWjQ",2021-10-28 07:42:06+00:00,244,[]
1453623835392106496,CNN,President Joe Biden departs this week on his second foreign trip under markedly different circumstances than his first https://t.co/vAoWdkhsRj,2021-10-28 07:25:04+00:00,128,[]
1453619057857601539,CNN,A Marine who died in World War II was finally laid to rest in Arlington National Cemetery Wednesday after his remains had been unaccounted for since his death at 19. https://t.co/sbmMOEmUcA,2021-10-28 07:06:04+00:00,568,[]
1453614530664275968,CNN,"A stately villa in the heart of Rome, which houses the world's only ceiling mural by the Italian painter Caravaggio, will be auctioned at a starting price of $547 million in January, a court in Rome has confirmed https://t.co/yPLlFkdM0F",2021-10-28 06:48:05+00:00,221,[]
1453612385504223232,CNN,How Facebook's ranking system can bring out the worst in people https://t.co/JPtyjTfKr7,2021-10-28 06:39:34+00:00,108,[]
1453609794124800000,CNN,Rescuers repeatedly called a hiker lost in the Colorado mountains. He later told them he ignored their calls because it was from an unknown number. https://t.co/ptfgzxOpGQ,2021-10-28 06:29:16+00:00,366,[]
1453607215609352197,CNN,"In Rome, a team of conservators is trying to salvage the city's treasures by using a new technology that employs one of the oldest forms of life: bacteria. https://t.co/oNXR7TMmPJ https://t.co/x23lvvXAb0",2021-10-28 06:19:01+00:00,206,[]
1453604559222415360,CNN,"A gigantic bronze statue of Harambe, a gorilla that was shot dead at the Cincinnati Zoo in 2016, was installed on Tuesday in front of Facebook's headquarters in California before it was quickly removed. https://t.co/CV4JlwU0pb",2021-10-28 06:08:28+00:00,272,[]
1453601265615781890,CNN,"""I'm a footballer and I'm gay.""

Australian professional footballer Josh Cavallo announced that he is gay in a video message released by his A-League club Adelaide United. https://t.co/hjWSWVdBOm https://t.co/ixZOKsJg8A",2021-10-28 05:55:22+00:00,618,[]
1453598657790365697,CNN,"Since their discovery, the ancestry of hundreds of mummified bodies buried in boats in an inhospitable desert region of northwest China has puzzled and divided archaeologists. https://t.co/0qleVahZfv",2021-10-28 05:45:01+00:00,274,[]
1453594752213991426,CNN,"Scientists may have detected signs of a planet transiting a star outside of the Milky Way, in what could be the first planet ever to be discovered outside our galaxy. https://t.co/EyHqWvXbek https://t.co/mWDneL2nNQ",2021-10-28 05:29:30+00:00,820,[]
1453591371047219201,CNN,"The creation of a federal Medicaid expansion program is likely not going to be in the Democrats' social safety net package. Lawmakers are discussing a plan to subsidize private insurance on ACA exchanges for those in the coverage gap, Sen. Baldwin says. https://t.co/bs9PvEODow",2021-10-28 05:16:03+00:00,79,[]
1453589605022945283,CNN,"""As Joe Biden heads to Europe, he is taking with him a significant chance to reclaim American leadership on what is perhaps the world's biggest priority — climate change,"" writes @DavidAndelman for @CNNOpinion https://t.co/jzUpfghKm0",2021-10-28 05:09:02+00:00,300,[]
1453588266947694594,CNN,"""For a defendant to have a fair trial, there are loaded terms that should never be used in a courtroom. ... But the word 'victim' is not one of them,"" writes @thelauracoates for @CNNOpinion https://t.co/MGtbTswEb3",2021-10-28 05:03:43+00:00,265,[]
1453584183318691843,CNN,"The men shot by Kyle Rittenhouse in August 2020 can potentially be referred to at his trial as ""rioters"" or ""looters,"" a Wisconsin judge said Monday while reiterating his long-held view that attorneys should not use the word ""victim."" https://t.co/usyUJyc5Du",2021-10-28 04:47:30+00:00,426,[]
1453580012993622022,CNN,"The good news is that few economists believe that the current run-up in housing prices is a bubble that's about to burst, taking the economy down with it.

The bad news is that practically no one was worried about the housing bubble in 2007, either. https://t.co/Zm9wyG28ca",2021-10-28 04:30:55+00:00,210,[]
1453577057254920194,CNN,"The White House is preparing to roll out a slate of executive actions and federal regulations to help Pres. Biden hit his ambitious climate goals as negotiations continue to stall in Congress, two people who attended a Monday meeting with WH officials say https://t.co/X5lXJCTpU0",2021-10-28 04:19:11+00:00,358,[]
1453576522388885506,CNN,"As part of a yearly tradition, the mayors of the two World Series participants have a wager.

The losing mayor, be it Houston's Sylvester Turner or Atlanta's Keisha Lance Bottoms, will have to wear a jersey of the winning team for a day. But there's more. https://t.co/v5GWf9IRGN",2021-10-28 04:17:03+00:00,138,[]
1453575889204224005,CNN,"The Supreme Court received a flood of legal briefs Wednesday concerning Texas' six-week abortion ban, which has rendered Roe v. Wade a dead letter in the country's second largest state, in advance of next week's oral arguments. https://t.co/lrUTCiF9pb",2021-10-28 04:14:32+00:00,112,[]
1453573266447142914,CNN,West Virginia Sen. Joe Manchin's long-standing financial ties to the coal industry are facing fresh scrutiny following his opposition to key elements of a sweeping climate and economic package that Democrats are scrambling to reach a deal on this week. https://t.co/3ihHmXnUI0,2021-10-28 04:04:07+00:00,2048,[]
1453571555770961920,CNN,"A California school safety officer has been charged with murder after fatally shooting an 18-year-old woman as she tried to flee a physical altercation, Los Angeles County District Attorney George Gascon said https://t.co/B3FgMmGQED",2021-10-28 03:57:19+00:00,209,[]
1453568716516569093,CNN,"The top US general said China's test of a hypersonic weapon over the summer was ""very concerning"" and that ""it has all of our attention."" https://t.co/4KOdnza3WA",2021-10-28 03:46:02+00:00,1033,[]
1453566599982686210,CNN,"The FDA announced that it has made several changes to breast implant regulations, including new labeling that includes a boxed warning and a patient checklist that will inform people that implants are not a medical device that will last a lifetime. https://t.co/NQ0iM1bBx3",2021-10-28 03:37:38+00:00,263,[]
1453564141877272577,CNN,"Federal prosecutors have pushed back against claims of mistreatment at a Washington, DC, jail where dozens of US Capitol rioters are being held https://t.co/GdKwTHH6bN",2021-10-28 03:27:51+00:00,241,[]
1453559910759862272,CNN,"Two crew members tell CNN that Hannah Gutierrez, 24, who was the lead armorer on the set of ""Rust,"" mishandled weapons on a previous film project. https://t.co/MbGcTSDgYP",2021-10-28 03:11:03+00:00,228,[]
1453558165321228288,CNN,"Like most automakers, Ford's earnings took a hit from the supply chain problems and computer chip shortage. But its third-quarter results were much better than Wall Street expected. Ford also raised its outlook for future earnings and restored its dividend https://t.co/b3hs2D5nDz",2021-10-28 03:04:07+00:00,118,[]
1453555425174081536,CNN,"In a settlement between Philadelphia and the family of Walter Wallace, the city says it will provide money for stun guns, such as Tasers, for every patrol officer in the Police Department. https://t.co/jFHwPjM5Ew",2021-10-28 02:53:13+00:00,98,[]
1453551110153805829,CNN,"""Think of the billionaire tax as the Tesla solution to Democrats' search for revenue to pay for their expansion of the social safety net ... if only they can convince Sen. Joe Manchin, the West Virginia Democrat."" | Analysis by @zbyronwolf https://t.co/zL5sSCoeST",2021-10-28 02:36:04+00:00,243,[]
1453547439781294082,CNN,Pfizer/BioNTech's Covid-19 vaccine that could soon be authorized for younger children still requires two shots given on the same schedule as the vaccine for adolescents and adults — but the doses will be a third of the size. https://t.co/pFSM55vPFr,2021-10-28 02:21:29+00:00,253,[]
1453545321619812356,CNN,"RT @OutFrontCNN: ""I would have hoped that Sarah's death would have saved Halyna [Hutchins] but it didn't, and that hurts,"" says Richard Jon…",2021-10-28 02:13:04+00:00,0,[]
1453545075569532937,CNN,"Cryptocurrencies are usually characterized by wild price swings and extreme volatility. But stablecoins, as the name suggests, are intended to be stable in price. https://t.co/e2JH7sInfr",2021-10-28 02:12:06+00:00,84,[]
1453543105605423105,CNN,"RT @AC360: “We don’t have an agreement yet on the framework,” says Dem. Rep. Pramila Jayapal about Pres. Biden’s proposal.  “I’m not sure w…",2021-10-28 02:04:16+00:00,0,[]
1453542974202138624,CNN,RT @AC360: Democratic Rep. Pramila Jayapal on Sens. Sinema and Manchin: “We need to have the two of them come to agreement with the rest of…,2021-10-28 02:03:45+00:00,0,[]
1453540533402546180,CNN,"Turning up the heat this winter could lead to a spike in natural gas prices and potentially lower supplies, reports @MattEganCNN. Prices are already up 130% this year. https://t.co/V1Caaw4cR9 https://t.co/QA3BFNyIpD",2021-10-28 01:54:03+00:00,82,[]
1453540531477299203,CNN,"Taiwan's President Tsai Ing-wen tells CNN the threat from China is increasing ""every day,"" and confirms US troops are training military on the island https://t.co/4Dxkosikfo",2021-10-28 01:54:02+00:00,484,[]
1453539816809902082,CNN,Google says it is rolling out a tool that lets parents and kids under the age of 18 request photos be removed from its images tab or no longer appear as thumbnails in a search inquiry. https://t.co/cBkt2L4KC1,2021-10-28 01:51:12+00:00,254,[]
1453537261639843840,CNN,"Human activity and climate change-fueled disasters have turned 10 of the planet's internationally recognized forests, also known as World Heritage sites, from carbon absorbers into carbon emitters, researchers have found. https://t.co/rRPK9rL8Vv",2021-10-28 01:41:03+00:00,166,[]
1453535008216559631,CNN,"More than 12 million deaths all over the world are associated with environmental risk factors every year, according to Pan American Health Organization Assistant Director Jarbas Barbosa. https://t.co/8KccA6jedX",2021-10-28 01:32:05+00:00,113,[]
1453530728088719360,CNN,"Did the Kremlin poison opposition politician Alexey Navalny? @ClarissaWard knocks on the door of a Russian agent and alleged assassin to find out. 

Hear the story on her podcast, Tug of War. https://t.co/E7IGolGSbM",2021-10-28 01:15:05+00:00,82,[]
1453528469548175360,CNN,"Here's everything you need to know about the COP26 international climate talks in Glasgow, and what world leaders hope to achieve https://t.co/eXVBjfiPLE https://t.co/nu83GaoWWH",2021-10-28 01:06:07+00:00,81,[]
1453524482275041281,CNN,British environmental watchdogs have launched an investigation after thousands of dead sea creatures washed up on beaches in North East England. https://t.co/v9Gs7CSkUP,2021-10-28 00:50:16+00:00,137,[]
1453521082363809798,CNN,"Cigarette sales in America last year rose for the first time in two decades, a new report from the Federal Trade Commission says.

It was only a slight 0.4% increase, but it marks a surprise reversal of a long-running downward trend. https://t.co/UsKyRXywdv",2021-10-28 00:36:45+00:00,198,[]
1453518763874299912,CNN,"Democrats are expected to scrap paid family and medical leave from their cornerstone economic and climate package, discarding one of the central planks of President Biden's proposal as they scramble to strike a deal with holdout senators, sources say https://t.co/ru0CWq7gds",2021-10-28 00:27:33+00:00,246,[]
1453515644444479489,CNN,What do you think will be the cost of the new changes to voting laws? Dana Bash explores the impact in a new CNN Special Report – Stop the Vote. Tonight at 9 p.m. ET https://t.co/cj6YwnEPkB,2021-10-28 00:15:09+00:00,118,[]
1453514367199232006,CNN,"Thursday at 12p ET, @CNNBusiness presents Foreseeable Future: Housing Market Madness. Join @christineromans in conversation w/ @BarbaraCorcoran, @GlennKelman (Redfin CEO), @RyanAWms (Cadre Founder &amp; CEO) &amp; @Ddoctorow (https://t.co/eLP32yA042 CEO). RSVP: https://t.co/ziKmjgzfvl https://t.co/VcF1orBqUP",2021-10-28 00:10:04+00:00,24,[]
1453512122260934666,CNN,"This week, a medicane is tearing through parts of Europe with torrential rain and flooding. https://t.co/fIyxxXFxGy",2021-10-28 00:01:09+00:00,105,[]
1453508089009815555,CNN,"“Emotions are the story that your brain tells itself.”

Neuroscientist @LFeldmanBarrett talks to @DrSanjayGupta about why the way we think about emotion might be entirely wrong. 

Listen to the podcast. https://t.co/QgBYwzMdcq",2021-10-27 23:45:07+00:00,118,[]
1453504152647122949,CNN,"During ""Jimmy Kimmel Live,"" singer Olivia Rodrigo revealed that President Biden gave her a few gifts when she visited the White House: some M&amp;Ms, a pair of black aviator Ray Bans (the same ones he wears) and a shoehorn with a presidential emblem on it https://t.co/fzJlAld6WV",2021-10-27 23:29:29+00:00,3040,[]
